,Unnamed: 0,id,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
5173,5173,1120737303838271497,376431582,2020-11-20,within an hour,100%,100%,t,2,t,BALLINA SHIRE COUNCIL,,-28.76053,153.48646,Entire cabin,Entire home/apt,2,1 bath,1.0,1.0,$241.00,1,365,1,2,365,365,1.1,365.0,t,11,35,61,235,45,45,4,2024-03-30,2024-12-14,4.87,4.96,4.93,4.98,4.93,4.98,4.78,2,2,0,0,5.17
5175,5175,1121329161696673100,568782895,2024-03-24,within an hour,100%,98%,t,1,t,BALLINA SHIRE COUNCIL,,-28.8084093,153.5945471,Entire guesthouse,Entire home/apt,2,1 bath,1.0,1.0,$232.00,1,28,1,1,28,28,1.0,28.0,t,14,44,61,61,71,71,8,2024-05-05,2024-12-11,4.99,4.96,4.99,4.99,5.0,4.99,4.9,1,1,0,0,9.47
5178,5178,1122053559157359459,215311432,2018-09-14,within an hour,100%,94%,t,1,t,TWEED SHIRE COUNCIL,,-28.181,153.52394,Entire home,Entire home/apt,8,2 baths,4.0,4.0,$600.00,2,30,2,2,30,30,2.0,30.0,t,0,0,0,60,6,6,0,2024-06-10,2024-08-18,4.83,5.0,5.0,5.0,5.0,4.83,4.67,1,1,0,0,0.95
5179,5179,1122257701739903831,177465566,2018-03-09,within an hour,100%,95%,t,27,t,BYRON SHIRE COUNCIL,,-28.554584,153.49895,Entire home,Entire home/apt,4,1 bath,1.0,2.0,$176.00,2,365,2,4,99,99,2.5,99.0,t,8,29,54,94,13,13,1,2024-04-08,2024-11-17,4.69,4.69,4.92,4.92,5.0,4.77,4.54,25,25,0,0,1.55
5183,5183,1125797732933778501,31738826,2015-04-22,within a few hours,100%,98%,t,5,t,BYRON SHIRE COUNCIL,,-28.68612,153.52157,Entire home,Entire home/apt,9,2 baths,4.0,5.0,$875.00,2,365,2,2,365,365,2.0,365.0,t,0,24,46,291,6,6,0,2024-07-07,2024-10-12,5.0,5.0,5.0,5.0,5.0,5.0,4.83,2,2,0,0,1.11
5184,5184,1125846586166372654,11464407,2014-01-20,within an hour,100%,97%,t,1,t,BALLINA SHIRE COUNCIL,,-28.81883579980267,153.42526338465575,Private room in home,Private room,2,1 bath,1.0,1.0,$120.00,1,7,1,1,7,7,1.0,7.0,t,13,43,73,248,19,19,1,2024-04-12,2024-11-23,4.95,5.0,5.0,5.0,5.0,4.79,5.0,1,0,1,0,2.3
5187,5187,1126447938698943994,6229950,2013-05-04,within an hour,100%,99%,t,3,t,BYRON SHIRE COUNCIL,,-28.6526678,153.6168305,Entire home,Entire home/apt,2,1.5 baths,1.0,0.0,$407.00,2,365,1,2,30,365,2.0,362.0,t,1,1,1,1,1,1,0,2024-05-09,2024-05-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,3,0,0,0.14
5188,5188,1127122568086031975,126158084,2017-04-16,within an hour,100%,98%,t,3,t,LISMORE CITY COUNCIL,,-28.62978,153.39904,Private room in home,Private room,2,1 shared bath,1.0,1.0,$84.00,1,21,1,3,21,21,1.2,21.0,t,11,29,34,34,6,6,1,2024-09-15,2024-11-24,5.0,5.0,4.83,4.67,5.0,4.83,4.83,3,1,2,0,1.96
5193,5193,1128308937998435288,50083345,2015-11-28,within an hour,100%,96%,t,3,t,BYRON SHIRE COUNCIL,,-28.72311,153.5929,Entire guesthouse,Entire home/apt,2,1 bath,1.0,1.0,$140.00,2,365,2,2,365,365,2.0,365.0,t,4,31,57,73,31,31,7,2024-04-28,2024-12-12,4.97,4.94,4.9,5.0,4.97,4.77,4.94,1,1,0,0,4.01
5194,5194,1128473343047232591,152421180,2017-09-28,within a few hours,84%,99%,t,66,t,BYRON SHIRE COUNCIL,,-28.6353346,153.6002116,Entire home,Entire home/apt,6,2 baths,3.0,4.0,"$1,016.00",2,1125,2,5,30,1125,2.5,37.4,t,13,39,69,341,2,2,0,2024-07-15,2024-10-06,5.0,5.0,4.0,4.0,4.5,5.0,5.0,66,61,5,0,0.39
5196,5196,1131137059853875241,5410708,2013-03-11,within a few hours,100%,33%,t,3,t,BYRON SHIRE COUNCIL,,-28.65972,153.61448,Private room in home,Private room,1,1 private bath,1.0,1.0,$100.00,2,7,2,2,7,7,2.0,7.0,t,0,3,33,33,2,2,0,2024-05-09,2024-06-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,1,2,0,0.27
5199,5199,1131712821638963064,498657660,2023-01-30,within an hour,100%,99%,t,39,t,CLARENCE VALLEY COUNCIL,,-29.39425,153.28471,Entire home,Entire home/apt,8,2 baths,4.0,4.0,$373.00,3,45,3,7,45,45,3.9,45.0,t,0,0,0,0,0,0,0,,,,,,,,,,39,39,0,0,
5200,5200,1132207445154286005,341036470,2020-03-09,within an hour,97%,99%,t,43,t,RICHMOND VALLEY COUNCIL,,-29.11043,153.43228,Entire home,Entire home/apt,7,1 bath,3.0,5.0,$308.00,2,1125,2,7,4,1125,2.9,59.3,t,1,16,40,304,12,12,4,2024-04-27,2024-12-09,4.75,4.58,4.75,5.0,4.75,4.92,4.58,42,42,0,0,1.55
5201,5201,1132311950514553486,193410372,2018-06-04,within an hour,100%,98%,t,2,t,CLARENCE VALLEY COUNCIL,,-29.40418,153.34992,Entire guesthouse,Entire home/apt,4,2 baths,2.0,3.0,$200.00,2,365,2,2,365,365,2.0,365.0,t,8,35,50,50,20,20,1,2024-04-13,2024-11-24,4.9,4.9,5.0,4.9,5.0,4.9,4.8,1,1,0,0,2.43
5206,5206,1135061050958536898,62341131,2016-03-09,within an hour,100%,100%,t,77,t,TWEED SHIRE COUNCIL,,-28.25432,153.57274,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,$270.00,1,365,2,4,90,99,2.2,96.3,t,12,37,61,139,11,11,0,2024-07-07,2024-11-02,4.82,5.0,4.73,4.91,4.73,4.91,4.82,73,73,0,0,2.04
5208,5208,1135113379064840863,154813436,2017-10-16,within an hour,100%,100%,t,355,t,CLARENCE VALLEY COUNCIL,,-30.0767,152.94955,Entire home,Entire home/apt,2,1 bath,1.0,1.0,$157.00,1,365,1,2,365,365,1.1,365.0,t,14,44,74,344,0,0,0,,,,,,,,,,16,16,0,0,
5209,5209,1135253714793576621,41449818,2015-08-14,within a few hours,100%,90%,t,1,t,LISMORE CITY COUNCIL,,-28.66901,153.2412,Tiny home,Entire home/apt,2,1 bath,1.0,1.0,$161.00,1,7,1,1,7,7,1.0,7.0,t,24,54,84,264,12,12,0,2024-04-21,2024-09-21,5.0,5.0,5.0,5.0,5.0,4.92,4.92,1,1,0,0,1.51
5210,5210,1135795886360025270,62341131,2016-03-09,within an hour,100%,100%,t,77,t,TWEED SHIRE COUNCIL,,-28.37071,153.55691,Entire home,Entire home/apt,6,3 baths,4.0,,,1,365,2,4,90,99,2.1,96.2,t,0,0,0,0,0,0,0,,,,,,,,,,73,73,0,0,
5218,5218,1138100785461257945,152421180,2017-09-28,within a few hours,84%,99%,t,66,t,TWEED SHIRE COUNCIL,,-28.38401,153.56961,Entire home,Entire home/apt,6,4 baths,3.0,3.0,$824.00,2,1125,2,5,30,1125,2.5,37.4,t,0,21,50,261,1,1,0,2024-08-20,2024-08-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,66,61,5,0,0.25
5219,5219,1138102297029475864,152421180,2017-09-28,within a few hours,84%,99%,t,66,t,TWEED SHIRE COUNCIL,,-28.38416,153.56919,Entire home,Entire home/apt,14,4 baths,4.0,11.0,"$1,738.00",2,1125,2,5,30,1125,2.5,37.4,t,19,46,76,290,5,5,1,2024-03-31,2024-11-30,5.0,5.0,5.0,4.6,4.6,4.8,4.6,66,61,5,0,0.58
5220,5220,1138636647404125621,85555205,2016-07-23,within an hour,100%,100%,t,7,t,CLARENCE VALLEY COUNCIL,,-29.60713,153.33454,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,$256.00,1,365,1,4,28,28,1.4,28.0,t,9,34,64,203,3,3,0,2024-06-23,2024-11-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7,7,0,0,0.51
5223,5223,1138717988723708036,85555205,2016-07-23,within an hour,100%,100%,t,7,t,CLARENCE VALLEY COUNCIL,,-29.60713,153.33454,Entire rental unit,Entire home/apt,5,1 bath,1.0,3.0,$292.00,1,365,1,3,21,21,1.4,21.0,t,7,37,67,210,6,6,0,2024-05-05,2024-10-01,4.33,4.33,4.5,4.83,4.83,4.5,4.0,7,7,0,0,0.8
5224,5224,1138741293417559980,372239409,2020-10-16,within an hour,100%,97%,t,2,t,BALLINA SHIRE COUNCIL,,-28.80864,153.59027,Entire cabin,Entire home/apt,2,1 bath,1.0,1.0,$100.00,2,90,2,2,1125,1125,2.0,1125.0,t,8,37,67,67,16,16,1,2024-04-28,2024-12-01,4.88,4.88,4.94,4.94,5.0,4.88,4.75,2,2,0,0,2.07
5230,5230,1140183509895030875,446423586,2022-02-22,within an hour,100%,98%,t,77,t,CLARENCE VALLEY COUNCIL,,-29.42433,153.31946,Entire home,Entire home/apt,8,2 baths,4.0,5.0,"$2,167.00",2,365,2,7,4,365,2.9,31.9,t,4,4,22,297,3,3,1,2024-08-28,2024-11-24,5.0,5.0,5.0,5.0,5.0,5.0,4.33,75,75,0,0,0.82
5241,5241,1141761986577529368,573966626,2024-04-24,within an hour,100%,97%,t,1,t,TWEED SHIRE COUNCIL,,-28.29183,153.19656,Entire cottage,Entire home/apt,2,1 bath,1.0,1.0,$213.00,2,365,2,2,365,365,2.0,365.0,t,19,39,52,199,25,25,4,2024-04-29,2024-12-07,5.0,5.0,5.0,5.0,5.0,5.0,4.96,1,1,0,0,3.25
5242,5242,1141802420316612560,15005251,2014-05-02,within an hour,100%,90%,t,1,t,BALLINA SHIRE COUNCIL,,-28.79662,153.59365,Entire rental unit,Entire home/apt,6,1 bath,3.0,1.0,$350.00,2,30,2,7,30,30,2.2,30.0,t,15,43,65,149,16,16,2,2024-06-29,2024-11-23,5.0,5.0,5.0,5.0,5.0,5.0,4.81,1,1,0,0,2.82
5245,5245,1143075624924100646,1354295,2011-10-31,within an hour,96%,96%,t,14,t,TWEED SHIRE COUNCIL,,-28.29725,153.57431,Entire home,Entire home/apt,8,3 baths,4.0,5.0,$832.00,2,365,2,90,365,365,64.6,365.0,t,8,38,68,138,3,3,1,2024-09-01,2024-11-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9,9,0,0,0.85
5253,5253,1146052176154434384,446423586,2022-02-22,within an hour,100%,98%,t,77,t,CLARENCE VALLEY COUNCIL,,-29.44108,153.36478,Entire home,Entire home/apt,10,2.5 baths,4.0,,,90,1125,90,90,4,1125,90.0,38.8,t,2,13,34,209,0,0,0,,,,,,,,,,75,75,0,0,
5254,5254,1146237438470097367,498657660,2023-01-30,within an hour,100%,99%,t,39,t,CLARENCE VALLEY COUNCIL,,-29.48031,153.36027,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,$204.00,1,45,2,7,45,45,3.4,45.0,t,12,24,53,328,6,6,0,2024-07-15,2024-10-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,39,39,0,0,1.17
5255,5255,1146629556670834421,570631969,2024-04-04,within a few hours,100%,94%,t,1,t,TWEED SHIRE COUNCIL,,-28.31988,153.24786,Entire cabin,Entire home/apt,2,1 bath,1.0,1.0,$170.00,2,7,2,2,7,7,2.0,7.0,t,9,31,61,61,17,17,2,2024-05-06,2024-11-23,5.0,4.94,4.94,5.0,4.94,5.0,4.94,1,1,0,0,2.28
5259,5259,1147309015803783400,129985493,2017-05-12,within an hour,100%,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.70555,153.53557,Farm stay,Entire home/apt,15,2 baths,5.0,9.0,"$1,328.00",2,365,2,4,365,365,2.2,365.0,t,14,42,65,141,13,13,2,2024-07-21,2024-12-07,5.0,5.0,4.92,4.83,5.0,4.92,4.92,1,1,0,0,2.64
5260,5260,1147985465836958309,53389442,2016-01-05,within an hour,100%,100%,t,2,t,LISMORE CITY COUNCIL,,-28.8247358,153.3373415,Private room in home,Private room,1,1 bath,1.0,1.0,$300.00,1,30,1,1,30,30,1.0,30.0,t,23,53,83,173,1,1,0,2024-05-17,2024-05-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,1,1,0,0.14
5262,5262,1148704383700860801,190217827,2018-05-18,within an hour,100%,100%,t,66,t,BALLINA SHIRE COUNCIL,,-28.79639,153.59399,Entire rental unit,Entire home/apt,5,1.5 baths,3.0,3.0,$557.00,90,365,3,7,99,99,3.7,99.0,t,9,34,64,327,4,4,1,2024-07-08,2024-11-25,4.75,4.5,4.75,4.75,4.5,4.75,4.75,65,65,0,0,0.75
5268,5268,1151692830387092218,133445462,2017-06-04,within an hour,100%,100%,t,22,t,BALLINA SHIRE COUNCIL,,-28.80358,153.59599,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,$283.00,3,1125,3,9,3,1125,3.3,154.1,t,6,15,42,310,8,8,1,2024-06-23,2024-11-26,4.63,4.63,4.5,4.63,4.63,4.88,4.63,22,22,0,0,1.36
5273,5273,1153769543367001899,190217827,2018-05-18,within an hour,100%,100%,t,66,t,BALLINA SHIRE COUNCIL,,-28.78869,153.59245,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,$396.00,3,90,3,7,99,99,4.2,99.0,t,5,26,56,315,3,3,1,2024-09-29,2024-11-17,5.0,5.0,5.0,4.33,5.0,5.0,4.67,65,65,0,0,1.15
5277,5277,1155399969822341356,405036688,2021-06-03,within an hour,100%,100%,t,1,f,TWEED SHIRE COUNCIL,,-28.34997,153.49548,Entire bungalow,Entire home/apt,2,1 bath,1.0,1.0,$160.00,2,365,2,3,365,365,2.0,365.0,t,11,39,69,205,17,17,3,2024-06-09,2024-12-11,4.94,4.94,5.0,4.94,4.94,5.0,4.94,1,1,0,0,2.68
5278,5278,1155413538735780362,62341131,2016-03-09,within an hour,100%,100%,t,77,t,TWEED SHIRE COUNCIL,,-28.33032,153.53569,Entire home,Entire home/apt,6,2 baths,3.0,,,1,365,2,3,90,99,2.1,96.8,t,0,0,0,0,2,2,0,2024-07-11,2024-07-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,73,73,0,0,0.38
5280,5280,1155584851563880603,28481083,2015-02-28,within an hour,100%,99%,t,4,t,BYRON SHIRE COUNCIL,,-28.502376832084327,153.4639324489678,Entire home,Entire home/apt,10,5 baths,5.0,8.0,$999.00,2,365,2,5,365,365,2.9,365.0,t,0,18,35,309,1,1,0,2024-10-27,2024-10-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,4,0,0,0.6
5281,5281,1155669413173834245,103917186,2016-11-15,within a day,100%,94%,t,1,t,BALLINA SHIRE COUNCIL,,-28.82933,153.5184,Ranch,Entire home/apt,4,1 bath,2.0,3.0,$888.00,7,30,5,7,1125,1125,6.8,1125.0,t,21,51,81,171,9,9,0,2024-07-08,2024-10-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.68
5282,5282,1155957349954196709,2186098,2012-04-20,within an hour,100%,89%,t,1,t,CLARENCE VALLEY COUNCIL,,-29.9380853,152.7272217,Farm stay,Entire home/apt,2,1 bath,1.0,1.0,$80.00,1,365,1,1,365,365,1.0,365.0,t,17,47,76,256,16,16,1,2024-06-28,2024-11-20,4.88,4.94,5.0,5.0,5.0,4.88,4.94,1,1,0,0,2.81
5287,5287,1157547987004221650,14419341,2014-04-17,within an hour,100%,98%,t,10,t,TWEED SHIRE COUNCIL,,-28.19864,153.56551,Entire home,Entire home/apt,7,1 bath,3.0,3.0,$402.00,3,28,2,7,28,28,2.6,28.0,t,1,5,25,295,23,23,5,2024-06-19,2024-12-08,4.91,4.91,5.0,4.96,5.0,4.96,4.74,1,1,0,0,3.83
5296,5296,1158207269310799958,152421180,2017-09-28,within a few hours,84%,99%,t,66,t,BYRON SHIRE COUNCIL,,-28.63907,153.60663,Entire home,Entire home/apt,8,3.5 baths,4.0,6.0,$965.00,2,1125,2,5,30,1125,2.5,37.4,t,10,22,52,301,1,1,0,2024-08-18,2024-08-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,66,61,5,0,0.25
5318,5318,1162634382303910470,190217827,2018-05-18,within an hour,100%,100%,t,66,t,BALLINA SHIRE COUNCIL,,-28.80621,153.59387,Entire cottage,Entire home/apt,5,1 bath,3.0,,,1,90,1,5,99,99,1.7,99.0,t,0,0,0,0,3,3,0,2024-07-13,2024-08-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,65,65,0,0,0.58
5319,5319,1162643173738287709,154813436,2017-10-16,within an hour,100%,100%,t,355,t,CLARENCE VALLEY COUNCIL,,-30.07681,152.94874,Entire home,Entire home/apt,2,1 bath,1.0,1.0,$158.00,1,365,1,2,365,365,1.1,365.0,t,17,47,72,345,6,6,0,2024-08-04,2024-10-20,5.0,4.83,5.0,4.83,4.83,4.83,4.83,16,16,0,0,1.34
5325,5325,1163273515934900150,37742462,2015-07-07,within an hour,100%,99%,t,27,t,BYRON SHIRE COUNCIL,,-28.68738,153.60439,Entire guesthouse,Entire home/apt,6,2 baths,3.0,3.0,$853.00,4,1125,2,7,1125,1125,4.1,1125.0,t,12,32,48,297,0,0,0,,,,,,,,,,26,26,0,0,
5327,5327,1163354464137319140,49818008,2015-11-24,within an hour,100%,100%,t,1,t,TWEED SHIRE COUNCIL,,-28.2779639,153.5776313,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,$236.00,1,365,1,1,365,365,1.0,365.0,t,20,49,78,255,63,63,4,2024-06-17,2024-11-26,4.86,4.89,4.89,4.9,4.97,4.95,4.84,1,1,0,0,10.38
5328,5328,1163403486763591703,55472952,2016-01-20,within an hour,100%,100%,t,14,t,CLARENCE VALLEY COUNCIL,,-29.44485,153.36561,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,$362.00,1,365,2,2,3,3,2.0,3.0,t,5,22,31,190,0,0,0,,,,,,,,,,14,14,0,0,
5329,5329,1163450815984195139,341036470,2020-03-09,within an hour,97%,99%,t,43,t,RICHMOND VALLEY COUNCIL,,-29.108,153.43136,Entire rental unit,Entire home/apt,6,2 baths,3.0,,,2,1125,2,7,4,1125,2.9,59.3,t,0,0,0,0,3,3,1,2024-06-10,2024-11-17,4.67,4.67,4.67,4.33,4.67,5.0,4.67,42,42,0,0,0.48
5330,5330,1164082195895883864,190217827,2018-05-18,within an hour,100%,100%,t,66,t,BALLINA SHIRE COUNCIL,,-28.86423,153.55944,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,$297.00,2,90,3,5,99,99,3.5,99.0,t,16,44,66,323,4,4,0,2024-06-09,2024-09-17,4.5,4.25,5.0,5.0,4.25,4.0,4.0,65,65,0,0,0.63
5335,5335,1165664703497387913,3070194,2012-07-27,within an hour,100%,76%,t,2,t,BYRON SHIRE COUNCIL,,-28.65213756122788,153.6140692343933,Private room in home,Private room,4,1.5 baths,1.0,3.0,$138.00,1,365,1,1,365,365,1.0,365.0,t,8,28,58,324,22,22,2,2024-07-01,2024-11-30,4.95,4.86,5.0,4.91,4.95,4.91,4.86,2,0,2,0,3.93
5336,5336,1166156090637605040,37742462,2015-07-07,within an hour,100%,99%,t,27,t,BYRON SHIRE COUNCIL,,-28.6325315,153.5973252,Entire home,Entire home/apt,10,3 baths,5.0,7.0,"$1,032.00",4,1125,3,7,1125,1125,5.0,1125.0,t,5,24,54,314,2,2,1,2024-10-12,2024-11-16,4.5,5.0,4.5,5.0,5.0,5.0,5.0,26,26,0,0,0.92
5339,5339,1166438354015613333,190217827,2018-05-18,within an hour,100%,100%,t,66,t,BALLINA SHIRE COUNCIL,,-28.78692,153.59089,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,$531.00,2,90,3,5,99,99,3.5,99.0,t,8,8,8,8,2,2,0,2024-07-09,2024-09-12,3.0,3.0,4.5,2.5,3.0,4.5,2.5,65,65,0,0,0.38
5340,5340,1166895445716424451,58228158,2016-02-10,within an hour,100%,99%,t,17,t,BYRON SHIRE COUNCIL,,-28.63939,153.60524,Entire villa,Entire home/apt,4,1.5 baths,2.0,3.0,$603.00,1,365,3,5,365,365,3.1,365.0,t,9,39,69,111,17,17,1,2024-07-05,2024-12-09,4.88,4.82,5.0,4.94,5.0,4.88,4.88,17,17,0,0,3.11
5342,5342,1167011837069176588,57812867,2016-02-07,within an hour,100%,100%,t,1,f,LISMORE CITY COUNCIL,,-28.69121,153.23946,Farm stay,Entire home/apt,5,1.5 baths,3.0,3.0,$236.00,2,100,2,3,1125,1125,2.0,1125.0,t,11,35,60,328,24,24,5,2024-08-05,2024-12-08,5.0,4.96,5.0,5.0,5.0,5.0,5.0,1,1,0,0,5.41
5346,5346,1167738643502843343,62341131,2016-03-09,within an hour,100%,100%,t,77,t,TWEED SHIRE COUNCIL,,-28.27708,153.57779,Entire rental unit,Entire home/apt,6,2 baths,2.0,5.0,$537.00,1,365,2,3,90,99,2.1,96.1,t,5,32,58,73,12,12,4,2024-06-08,2024-12-01,4.92,4.92,4.5,4.5,4.83,4.83,4.83,73,73,0,0,1.88
5348,5348,1168382663239096802,105656681,2016-11-30,within an hour,100%,100%,t,2,t,BALLINA SHIRE COUNCIL,,-28.77954,153.46792,Farm stay,Entire home/apt,8,2 baths,4.0,4.0,$926.00,2,365,2,4,365,365,2.2,365.0,t,6,20,37,276,13,13,2,2024-06-27,2024-11-30,5.0,4.92,4.85,4.92,5.0,5.0,4.85,1,1,0,0,2.27
5350,5350,1169135880897722936,19056781,2014-07-28,within an hour,100%,99%,t,12,t,TWEED SHIRE COUNCIL,,-28.27835,153.57786,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,$153.00,2,25,2,3,25,25,2.0,25.0,t,3,13,13,30,4,4,0,2024-06-25,2024-08-18,5.0,5.0,5.0,5.0,5.0,4.75,5.0,8,8,0,0,0.69
5351,5351,1169167192211272850,580820578,2024-05-31,within an hour,90%,100%,t,3,f,CLARENCE VALLEY COUNCIL,,-29.45647,153.19738,Room in hotel,Private room,2,1 private bath,1.0,1.0,$325.00,2,365,1,2,365,365,2.0,365.0,t,24,54,84,262,6,6,1,2024-07-04,2024-12-04,4.83,5.0,5.0,5.0,5.0,5.0,4.67,3,0,3,0,1.09
5354,5354,1170510141079013008,190217827,2018-05-18,within an hour,100%,100%,t,66,t,BALLINA SHIRE COUNCIL,,-28.7976,153.59188,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,,$334.00,1,90,2,5,99,99,3.1,99.0,t,6,28,56,328,2,2,0,2024-09-20,2024-10-06,4.0,4.0,4.0,4.5,4.5,5.0,4.0,65,65,0,0,0.69
5355,5355,1170687131071601390,580820578,2024-05-31,within an hour,90%,100%,t,3,f,CLARENCE VALLEY COUNCIL,,-29.45455,153.19791,Room in hotel,Private room,4,1 private bath,2.0,3.0,$365.00,2,365,1,2,365,365,2.0,365.0,t,13,43,73,248,7,7,0,2024-07-18,2024-10-20,4.86,4.86,4.86,5.0,5.0,5.0,4.86,3,0,3,0,1.39
5357,5357,1170761584453334433,580820578,2024-05-31,within an hour,90%,100%,t,3,f,CLARENCE VALLEY COUNCIL,,-29.45438,153.19652,Room in hotel,Private room,2,1 private bath,1.0,1.0,$325.00,2,365,1,2,365,365,2.0,365.0,t,20,50,80,258,9,9,0,2024-07-26,2024-10-31,5.0,4.89,5.0,4.78,4.78,4.78,4.56,3,0,3,0,1.89
